-0.00000 -0.00000 -0.19610 -0.00000 0.00000 0.00000 -0.41455 0.00000 0.74771 -0.00000 0.00000 -0.00000 -0.00000 -0.00000 0.24836 -0.00000 0.00000 0.00000 0.00000 -0.08912 0.00000 -0.00000 -0.00000 -0.00000 0.00000 0.10538 0.00000 0.00000 0.00000 0.06860 0.00000
-0.00000 -0.00000 0.00000 -0.00000 0.00000 0.30623 0.00000 -0.00000 0.00000 0.00000 -0.23936 -0.00000 0.05530 0.00274 0.00000 0.00000 0.00000 0.00476 -0.01732 0.00000 0.00000 -0.00000 -0.00000 -0.00397 0.00000 0.00000 0.00000 0.00033 0.00000 -0.00000 -0.00000
-0.19610 0.00000 -0.00000 -0.00000 -0.04012 -0.00000 0.00000 -0.18487 0.00000 0.20346 0.00000 0.00000 0.00000 -0.00000 0.00000 -0.04867 -0.24466 -0.00000 0.00000 -0.00000 -0.14808 0.06253 -0.04250 0.00000 -0.06891 -0.00000 -0.00020 -0.00000 0.00089 0.00000 0.00015
-0.00000 -0.00000 -0.00000 0.00000 0.00000 -0.02484 0.00000 -0.00000 0.00000 0.00000 0.00581 0.00000 0.14945 0.26206 0.00000 0.00000 0.00000 -0.23463 -0.08058 -0.00000 -0.00000 0.00000 -0.00000 0.02348 -0.00000 -0.00000 -0.00000 -0.00182 0.00000 0.00000 0.00000
0.00000 0.00000 -0.04012 0.00000 -0.00000 -0.00000 0.40639 -0.00000 0.05932 -0.00000 0.00000 -0.00000 0.00000 0.00000 0.32158 -0.00000 0.00000 -0.00000 -0.00000 -0.60672 -0.00000 0.00000 0.00000 0.00000 0.00000 -0.05990 0.00000 -0.00000 -0.00000 0.04290 -0.00000
0.00000 0.30623 -0.00000 -0.02484 -0.00000 -0.00000 -0.00000 -0.00000 0.00000 -0.00000 0.00000 0.01456 0.00000 0.00000 -0.00000 0.00000 -0.00000 -0.00000 -0.00000 0.00000 0.00000 -0.00000 0.00000 -0.00000 0.00000 0.00000 -0.00000 0.00000 0.00000 -0.00000 -0.00000
-0.41455 0.00000 0.00000 0.00000 0.40639 -0.00000 -0.00000 -0.03947 -0.00000 -0.10255 -0.00000 -0.00000 0.00000 0.00000 -0.00000 -0.22510 0.30089 0.00000 -0.00000 0.00000 -0.12003 -0.20807 -0.43119 -0.00000 -0.01231 0.00000 0.04060 -0.00000 -0.00456 0.00000 0.02976
0.00000 -0.00000 -0.18487 -0.00000 -0.00000 -0.00000 -0.03947 0.00000 0.03863 -0.00000 -0.00000 0.00000 -0.00000 -0.00000 -0.06806 0.00000 -0.00000 0.00000 -0.00000 0.14312 0.00000 0.00000 -0.00000 0.00000 -0.00000 0.01417 -0.00000 -0.00000 -0.00000 -0.00987 0.00000
0.74771 0.00000 0.00000 0.00000 0.05932 0.00000 -0.00000 0.03863 -0.00000 -0.10261 -0.00000 -0.00000 0.00000 0.00000 -0.00000 0.01588 0.03865 -0.00000 0.00000 0.00000 0.11803 0.12924 -0.50989 -0.00000 -0.01547 0.00000 0.04889 -0.00000 -0.00130 -0.00000 0.03364
-0.00000 0.00000 0.20346 0.00000 -0.00000 -0.00000 -0.10255 -0.00000 -0.10261 0.00000 -0.00000 0.00000 -0.00000 0.00000 -0.07454 0.00000 -0.00000 0.00000 -0.00000 0.15038 -0.00000 -0.00000 0.00000 0.00000 0.00000 0.01272 -0.00000 -0.00000 0.00000 -0.00934 -0.00000
0.00000 -0.23936 0.00000 0.00581 0.00000 0.00000 -0.00000 -0.00000 -0.00000 -0.00000 -0.00000 0.03354 -0.00000 -0.00000 -0.00000 0.00000 0.00000 0.00000 -0.00000 0.00000 0.00000 0.00000 -0.00000 0.00000 -0.00000 0.00000 0.00000 -0.00000 -0.00000 -0.00000 0.00000
-0.00000 -0.00000 0.00000 0.00000 -0.00000 0.01456 -0.00000 0.00000 -0.00000 0.00000 0.03354 0.00000 0.12307 -0.02813 -0.00000 -0.00000 -0.00000 -0.06510 0.22912 0.00000 -0.00000 -0.00000 0.00000 -0.67297 -0.00000 -0.00000 0.00000 0.06508 0.00000 -0.00000 -0.00000
-0.00000 0.05530 0.00000 0.14945 0.00000 0.00000 0.00000 -0.00000 0.00000 -0.00000 -0.00000 0.12307 -0.00000 -0.00000 -0.00000 0.00000 -0.00000 0.00000 0.00000 0.00000 0.00000 -0.00000 0.00000 0.00000 0.00000 0.00000 -0.00000 -0.00000 -0.00000 -0.00000 -0.00000
-0.00000 0.00274 -0.00000 0.26206 0.00000 0.00000 0.00000 -0.00000 0.00000 0.00000 -0.00000 -0.02813 -0.00000 -0.00000 0.00000 -0.00000 -0.00000 0.00000 0.00000 -0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 -0.00000 -0.00000 -0.00000 0.00000 0.00000 -0.00000
0.24836 0.00000 0.00000 0.00000 0.32158 -0.00000 -0.00000 -0.06806 -0.00000 -0.07454 -0.00000 -0.00000 -0.00000 0.00000 0.00000 0.01051 0.17968 -0.00000 0.00000 -0.00000 0.18665 -0.33825 0.07458 -0.00000 -0.60742 0.00000 -0.00490 0.00000 -0.06439 -0.00000 0.00639
-0.00000 0.00000 -0.04867 0.00000 -0.00000 0.00000 -0.22510 0.00000 0.01588 0.00000 0.00000 -0.00000 0.00000 -0.00000 0.01051 -0.00000 -0.00000 0.00000 0.00000 -0.01509 -0.00000 0.00000 -0.00000 -0.00000 0.00000 -0.00056 0.00000 0.00000 0.00000 0.00079 -0.00000
0.00000 0.00000 -0.24466 0.00000 0.00000 -0.00000 0.30089 -0.00000 0.03865 -0.00000 0.00000 -0.00000 -0.00000 -0.00000 0.17968 -0.00000 0.00000 0.00000 0.00000 -0.11563 0.00000 -0.00000 0.00000 -0.00000 -0.00000 -0.01036 -0.00000 -0.00000 -0.00000 0.00708 -0.00000
0.00000 0.00476 -0.00000 -0.23463 -0.00000 -0.00000 0.00000 0.00000 -0.00000 0.00000 0.00000 -0.06510 0.00000 0.00000 -0.00000 0.00000 0.00000 -0.00000 0.00000 -0.00000 -0.00000 0.00000 -0.00000 -0.00000 -0.00000 -0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00000 -0.01732 0.00000 -0.08058 -0.00000 -0.00000 -0.00000 -0.00000 0.00000 -0.00000 -0.00000 0.22912 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 -0.00000 -0.00000 0.00000 -0.00000 -0.00000 0.00000 -0.00000 -0.00000 0.00000 -0.00000 -0.00000 0.00000 0.00000
-0.08912 0.00000 -0.00000 -0.00000 -0.60672 0.00000 0.00000 0.14312 0.00000 0.15038 0.00000 0.00000 0.00000 -0.00000 -0.00000 -0.01509 -0.11563 -0.00000 -0.00000 0.00000 -0.20893 0.06548 0.20591 -0.00000 0.10953 0.00000 0.00160 -0.00000 -0.00695 -0.00000 0.00223
0.00000 0.00000 -0.14808 -0.00000 -0.00000 0.00000 -0.12003 0.00000 0.11803 -0.00000 0.00000 -0.00000 0.00000 0.00000 0.18665 -0.00000 0.00000 -0.00000 0.00000 -0.20893 -0.00000 0.00000 -0.00000 -0.00000 0.00000 -0.01231 0.00000 0.00000 -0.00000 0.00979 -0.00000
-0.00000 -0.00000 0.06253 0.00000 0.00000 -0.00000 -0.20807 0.00000 0.12924 -0.00000 0.00000 -0.00000 -0.00000 0.00000 -0.33825 0.00000 -0.00000 0.00000 -0.00000 0.06548 0.00000 -0.00000 0.00000 0.00000 -0.00000 0.00537 0.00000 0.00000 0.00000 -0.00393 0.00000
-0.00000 -0.00000 -0.04250 -0.00000 0.00000 0.00000 -0.43119 -0.00000 -0.50989 0.00000 -0.00000 0.00000 0.00000 0.00000 0.07458 -0.00000 0.00000 -0.00000 -0.00000 0.20591 -0.00000 0.00000 -0.00000 -0.00000 0.00000 -0.00393 -0.00000 -0.00000 0.00000 0.00228 0.00000
-0.00000 -0.00397 0.00000 0.02348 0.00000 -0.00000 -0.00000 0.00000 -0.00000 0.00000 0.00000 -0.67297 0.00000 0.00000 -0.00000 -0.00000 -0.00000 -0.00000 0.00000 -0.00000 -0.00000 0.00000 -0.00000 -0.00000 0.00000 0.00000 0.00000 -0.00000 0.00000 0.00000 0.00000
0.00000 0.00000 -0.06891 -0.00000 0.00000 0.00000 -0.01231 -0.00000 -0.01547 0.00000 -0.00000 -0.00000 0.00000 0.00000 -0.60742 0.00000 -0.00000 -0.00000 -0.00000 0.10953 0.00000 -0.00000 0.00000 0.00000 -0.00000 -0.00910 0.00000 -0.00000 0.00000 0.00681 0.00000
0.10538 0.00000 -0.00000 -0.00000 -0.05990 0.00000 0.00000 0.01417 0.00000 0.01272 0.00000 -0.00000 0.00000 -0.00000 0.00000 -0.00056 -0.01036 -0.00000 -0.00000 0.00000 -0.01231 0.00537 -0.00393 0.00000 -0.00910 -0.00000 -0.26646 0.00000 0.28678 0.00000 0.00004
0.00000 0.00000 -0.00020 -0.00000 0.00000 -0.00000 0.04060 -0.00000 0.04889 -0.00000 0.00000 0.00000 -0.00000 -0.00000 -0.00490 0.00000 -0.00000 0.00000 0.00000 0.00160 0.00000 0.00000 -0.00000 0.00000 0.00000 -0.26646 0.00000 -0.00000 -0.00000 -0.00002 -0.00000
0.00000 0.00033 -0.00000 -0.00182 -0.00000 0.00000 -0.00000 -0.00000 -0.00000 -0.00000 -0.00000 0.06508 -0.00000 -0.00000 0.00000 0.00000 -0.00000 0.00000 -0.00000 -0.00000 0.00000 0.00000 -0.00000 -0.00000 -0.00000 0.00000 -0.00000 0.00000 0.00000 0.00000 0.00000
0.00000 0.00000 0.00089 0.00000 -0.00000 0.00000 -0.00456 -0.00000 -0.00130 0.00000 -0.00000 0.00000 -0.00000 0.00000 -0.06439 0.00000 -0.00000 0.00000 -0.00000 -0.00695 -0.00000 0.00000 0.00000 0.00000 0.00000 0.28678 -0.00000 0.00000 -0.00000 -0.00006 0.00000
0.06860 -0.00000 0.00000 0.00000 0.04290 -0.00000 0.00000 -0.00987 -0.00000 -0.00934 -0.00000 -0.00000 -0.00000 0.00000 -0.00000 0.00079 0.00708 0.00000 0.00000 -0.00000 0.00979 -0.00393 0.00228 0.00000 0.00681 0.00000 -0.00002 0.00000 -0.00006 -0.00000 0.31865
0.00000 -0.00000 0.00015 0.00000 -0.00000 -0.00000 0.02976 0.00000 0.03364 -0.00000 0.00000 -0.00000 -0.00000 -0.00000 0.00639 -0.00000 -0.00000 0.00000 0.00000 0.00223 -0.00000 0.00000 0.00000 0.00000 0.00000 0.00004 -0.00000 0.00000 0.00000 0.31865 -0.00000
