-0.00000 0.00000 0.00000 -0.00000 0.00000 0.62815 0.00000 -0.00000 0.00000 0.00000 0.14236 0.00000 -0.03506 1.18068 -0.00000 0.00000 -0.00000 0.63581 -0.53344 -0.00000 0.00000 -0.00000 0.00000 -0.02745 -0.00000 -0.00000 0.00000 0.12275 0.00000 0.00000 0.00000
0.00000 0.00000 0.04582 -0.00000 -0.00000 0.00000 -0.53215 0.00000 0.47078 -0.00000 0.00000 -0.00000 -0.00000 0.00000 0.07649 -0.00000 0.00000 0.00000 0.00000 -0.39167 0.00000 0.00000 -0.00000 -0.00000 -0.00000 0.00536 0.00000 0.00000 0.00000 0.06048 0.00000
0.00000 0.04582 -0.00000 0.30779 0.00000 -0.00000 0.00000 -0.00000 -0.00000 -0.00000 -0.00000 0.00346 -0.00000 -0.00000 0.00000 0.00000 -0.00000 0.00000 -0.00000 -0.00000 0.00000 0.00000 0.00000 -0.00000 0.00000 -0.00000 -0.00000 0.00000 0.00000 0.00000 -0.00000
-0.00000 -0.00000 0.30779 -0.00000 -0.00000 -0.00000 -0.69193 0.00000 0.61188 -0.00000 0.00000 -0.00000 -0.00000 -0.00000 -0.02037 0.00000 0.00000 0.00000 -0.00000 0.57404 0.00000 0.00000 -0.00000 -0.00000 -0.00000 0.06266 -0.00000 0.00000 0.00000 -0.02095 -0.00000
0.00000 -0.00000 0.00000 -0.00000 -0.00000 -0.44754 -0.00000 -0.00000 0.00000 -0.00000 0.01370 0.00000 0.10685 -0.09438 -0.00000 0.00000 0.00000 -0.03686 -0.22463 0.00000 0.00000 0.00000 -0.00000 -0.13473 0.00000 0.00000 0.00000 0.00383 0.00000 -0.00000 -0.00000
0.62815 0.00000 -0.00000 -0.00000 -0.44754 -0.00000 -0.00000 -1.04911 -0.00000 -0.65557 -0.00000 -0.00000 -0.00000 -0.00000 -0.00000 0.37101 -0.11984 -0.00000 0.00000 -0.00000 0.49871 -0.13816 -0.37012 0.00000 0.06406 0.00000 0.00204 -0.00000 -0.00109 -0.00000 0.06114
0.00000 -0.53215 0.00000 -0.69193 -0.00000 -0.00000 0.00000 0.00000 -0.00000 0.00000 0.00000 -0.83060 0.00000 0.00000 -0.00000 -0.00000 0.00000 -0.00000 -0.00000 -0.00000 -0.00000 -0.00000 -0.00000 0.00000 -0.00000 -0.00000 0.00000 -0.00000 0.00000 0.00000 0.00000
-0.00000 0.00000 -0.00000 0.00000 -0.00000 -1.04911 0.00000 0.00000 0.00000 0.00000 -0.10479 -0.00000 -0.72621 0.04477 0.00000 0.00000 0.00000 0.12534 -0.50295 -0.00000 -0.00000 0.00000 0.00000 -0.30775 -0.00000 -0.00000 -0.00000 -0.00294 -0.00000 0.00000 -0.00000
0.00000 0.47078 -0.00000 0.61188 0.00000 -0.00000 -0.00000 0.00000 -0.00000 0.00000 0.00000 -0.92394 0.00000 -0.00000 -0.00000 0.00000 -0.00000 -0.00000 -0.00000 0.00000 -0.00000 -0.00000 0.00000 -0.00000 0.00000 0.00000 -0.00000 -0.00000 0.00000 -0.00000 0.00000
0.00000 -0.00000 -0.00000 -0.00000 -0.00000 -0.65557 0.00000 0.00000 0.00000 -0.00000 0.30623 0.00000 0.90499 -0.47866 0.00000 -0.00000 0.00000 0.01975 -0.40912 0.00000 0.00000 0.00000 -0.00000 -0.22863 -0.00000 -0.00000 0.00000 0.00052 0.00000 0.00000 -0.00000
